document_id,block_id,block_type,text_length,block_type_p90,block_type_p95,is_p95_outlier,long_policy_or_narrative,document_failure_count,document_citation_failures,document_synthesis_failures,quality_status,tags,text_preview
guadeloupe_gp,guadeloupe_gp-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
guyana_gy,guyana_gy-block-16,table_fact,350,308,350,True,False,1,1,0,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
iraq_iq,iraq_iq-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
jamaica_jm,jamaica_jm-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
libya_ly,libya_ly-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
madagascar_mg,madagascar_mg-block-16,table_fact,350,308,350,True,False,1,1,0,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
malawi_mw,malawi_mw-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
mauritius_mu,mauritius_mu-block-16,table_fact,350,308,350,True,False,1,1,0,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
montenegro_me,montenegro_me-block-16,table_fact,350,308,350,True,False,1,0,0,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
niger_ne,niger_ne-block-16,table_fact,350,308,350,True,False,1,1,0,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
palau_pw,palau_pw-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
palestine_ps,palestine_ps-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
papua_new_guinea_pg,papua_new_guinea_pg-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
slovenia_si,slovenia_si-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
solomon_islands_sb,solomon_islands_sb-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
spain_es,spain_es-block-16,table_fact,350,308,350,True,False,1,0,0,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
switzerland_ch,switzerland_ch-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
trinidad_and_tobago_tt,trinidad_and_tobago_tt-block-16,table_fact,350,308,350,True,False,1,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
ukraine_ua,ukraine_ua-block-16,table_fact,350,308,350,True,False,1,1,0,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
libya_ly,libya_ly-block-44,narrative,244,74,83,True,True,1,0,1,ok,sms,[SMS Country Information Guide: Africa (M-Z)] Fuente: https://docs.bird.com/applications/channels/channels/supported-channels/sms/concepts/choose-the-right-sender-availability-and-restrictions-by-country/sms-country-i...
mexico_mx,mexico_mx-block-44,list_item,180,92,100,True,False,1,0,0,ok,long code; short code,"- If you choose not to maintain the Alpha Sender for your end-users, the messages will default to a Shared Short Code or a Dedicated Short Code if you have previously requested one"
colombia_co,colombia_co-block-45,list_item,170,92,100,True,False,1,0,0,ok,long code; short code; pre-registration,"- Dedicated short codes can be requested directly from the CRC (Telecommunications Regulator in Colombia), but only if your company is a Colombian-registered legal entity"
mexico_mx,mexico_mx-block-45,list_item,160,92,100,True,False,1,0,0,ok,long code; short code; pre-registration,"- For Mexico, you can request an Alpha Sender registration. If your Alpha Sender sends fewer than 100K messages monthly, there will be a monthly fee of $350 USD"
dominican_republic_do,dominican_republic_do-block-43,narrative,149,74,83,True,True,1,0,1,ok,alphanumeric sender id; long code; short code,[Dominican Republic] Additional Notes : Some messages from alphanumeric and long code senders may be changed to random short codes by local operators
mozambique_mz,mozambique_mz-block-42,narrative,139,74,83,True,True,1,0,1,ok,long code; short code; pre-registration,[Mozambique] Additional Notes : This market has Local and International traffic segmentation. Local traffic requires sender ID registration
mexico_mx,mexico_mx-block-46,list_item,137,92,100,True,False,1,0,0,ok,long code; short code; whatsapp,- We have dedicated short codes available for 2-way traffic. It may be more cost-effective for customers to use their own WhatsApp number
thailand_th,thailand_th-block-45,list_item,137,92,100,True,False,1,0,0,ok,long code; short code,"- Strictly no political, religious, racial, unsolicited promotion, adult, part-time, gambling, fake loan, fake job or fake crypto content"
egypt_eg,egypt_eg-block-42,narrative,134,74,83,True,True,1,0,1,ok,long code; short code; pre-registration,[Egypt] Additional Notes : This market has Local and International traffic segmentation. Local traffic requires sender ID registration
spain_es,spain_es-block-42,narrative,118,74,83,True,True,1,0,0,ok,long code; short code,"[Spain] Additional Notes : You can choose between an Alpha Sender, Short Code, or Long Code number for one-way traffic"
cambodia_kh,cambodia_kh-block-43,narrative,114,74,83,True,True,1,1,0,ok,long code; short code; pre-registration,[Cambodia] Additional Notes : Smart Axiata network requires sender registration and does not allow numeric senders
paraguay_py,paraguay_py-block-39,narrative,103,74,83,True,True,1,0,1,ok,long code; short code,"[Paraguay] Additional Notes : Content restrictions: Gambling, political, and adult content is forbidden"
uruguay_uy,uruguay_uy-block-39,narrative,102,74,83,True,True,1,0,1,ok,long code; short code,"[Uruguay] Additional Notes : Content restrictions: Gambling, political, and adult content is forbidden"
south_sudan_ss,south_sudan_ss-block-42,narrative,93,74,83,True,True,1,0,1,ok,long code; short code,[South Sudan] Additional Notes : This market has Local and International traffic segmentation
guinea_gn,guinea_gn-block-42,narrative,88,74,83,True,True,1,0,1,ok,long code; short code,[Guinea] Additional Notes : This market has Local and International traffic segmentation
rwanda_rw,rwanda_rw-block-43,narrative,88,74,83,True,True,1,1,0,ok,long code; short code,[Rwanda] Additional Notes : This market has Local and International traffic segmentation
sudan_sd,sudan_sd-block-43,narrative,87,74,83,True,True,1,0,0,ok,long code; short code,[Sudan] Additional Notes : This market has Local and International traffic segmentation
barbados_bb,barbados_bb-block-39,narrative,85,74,83,True,True,1,1,0,ok,long code; short code; sms,[Barbados] Additional Notes : Two-way SMS not available; dynamic sender IDs supported
sao_tome_and_principe_st,sao_tome_and_principe_st-block-23,narrative,84,74,83,True,True,1,0,1,ok,long code; short code,[Sao Tome and Principe] Best Messaging Channels by Use Case (Bird's Recommendations)
sao_tome_and_principe_st,sao_tome_and_principe_st-block-1,narrative,83,74,83,True,True,1,0,1,ok,sms,[Sao Tome and Principe (ST)] Source: https://www.twilio.com/en-us/guidelines/st/sms
trinidad_and_tobago_tt,trinidad_and_tobago_tt-block-26,narrative,82,74,83,False,True,1,0,1,ok,long code; short code,[Trinidad and Tobago] Best Messaging Channels by Use Case (Bird's Recommendations)
dominican_republic_do,dominican_republic_do-block-28,narrative,81,74,83,False,True,1,0,1,ok,long code; short code,[Dominican Republic] Best Messaging Channels by Use Case (Bird's Recommendations)
nicaragua_ni,nicaragua_ni-block-43,narrative,81,74,83,False,True,1,1,0,ok,long code; short code,"[Nicaragua] Additional Notes : Gambling, political and adult content is forbidden"
trinidad_and_tobago_tt,trinidad_and_tobago_tt-block-1,narrative,81,74,83,False,True,1,0,1,ok,sms,[Trinidad and Tobago (TT)] Source: https://www.twilio.com/en-us/guidelines/tt/sms
dominican_republic_do,dominican_republic_do-block-1,narrative,80,74,83,False,True,1,0,1,ok,sms,[Dominican Republic (DO)] Source: https://www.twilio.com/en-us/guidelines/do/sms
papua_new_guinea_pg,papua_new_guinea_pg-block-27,narrative,79,74,83,False,True,1,0,1,ok,long code; short code,[Papua New Guinea] Best Messaging Channels by Use Case (Bird's Recommendations)
papua_new_guinea_pg,papua_new_guinea_pg-block-1,narrative,78,74,83,False,True,1,0,1,ok,sms,[Papua New Guinea (PG)] Source: https://www.twilio.com/en-us/guidelines/pg/sms
solomon_islands_sb,solomon_islands_sb-block-25,narrative,78,74,83,False,True,1,0,1,ok,long code; short code,[Solomon Islands] Best Messaging Channels by Use Case (Bird's Recommendations)
solomon_islands_sb,solomon_islands_sb-block-1,narrative,77,74,83,False,True,1,0,1,ok,sms,[Solomon Islands (SB)] Source: https://www.twilio.com/en-us/guidelines/sb/sms
burkina_faso_bf,burkina_faso_bf-block-25,narrative,75,74,83,False,True,1,0,1,ok,long code; short code,[Burkina Faso] Best Messaging Channels by Use Case (Bird's Recommendations)
sierra_leone_sl,sierra_leone_sl-block-26,narrative,75,74,83,False,True,1,0,1,ok,long code; short code,[Sierra Leone] Best Messaging Channels by Use Case (Bird's Recommendations)
afghanistan_af,afghanistan_af-block-26,narrative,74,74,83,False,True,1,0,0,ok,long code; short code,[Afghanistan] Best Messaging Channels by Use Case (Bird's Recommendations)
bahamas_bs,bahamas_bs-block-41,narrative,74,74,83,False,True,1,1,0,ok,long code; short code,[Bahamas] Additional Notes : Dynamic sender IDs supported for all networks
burkina_faso_bf,burkina_faso_bf-block-1,narrative,74,74,83,False,True,1,0,1,ok,sms,[Burkina Faso (BF)] Source: https://www.twilio.com/en-us/guidelines/bf/sms
philippines_ph,philippines_ph-block-27,narrative,74,74,83,False,True,1,1,0,ok,long code; short code,[Philippines] Best Messaging Channels by Use Case (Bird's Recommendations)
sierra_leone_sl,sierra_leone_sl-block-1,narrative,74,74,83,False,True,1,0,1,ok,sms,[SIERRA LEONE (SL)] Source: https://www.twilio.com/en-us/guidelines/sl/sms
south_sudan_ss,south_sudan_ss-block-28,narrative,74,74,83,False,True,1,0,1,ok,long code; short code,[South Sudan] Best Messaging Channels by Use Case (Bird's Recommendations)
switzerland_ch,switzerland_ch-block-25,narrative,74,74,83,False,True,1,0,1,ok,long code; short code,[Switzerland] Best Messaging Channels by Use Case (Bird's Recommendations)
puerto_rico_us_pr,puerto_rico_us_pr-block-13,structured_fact,2171,409,524,True,False,0,0,0,ok,long code; short code; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
united_states_virgin_islands_us_vi,united_states_virgin_islands_us_vi-block-13,structured_fact,2171,409,524,True,False,0,0,0,ok,long code; short code; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
puerto_rico_us_pr,puerto_rico_us_pr-block-13,policy_rule,1977,642,944,True,True,0,0,0,ok,long code; short code; pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. The following ar..."
united_states_virgin_islands_us_vi,united_states_virgin_islands_us_vi-block-13,policy_rule,1977,642,944,True,True,0,0,0,ok,long code; short code; pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. The following ar..."
kenya_ke,kenya_ke-block-54,policy_rule,1551,642,944,True,True,0,0,0,ok,opt-out; pre-registration; sms; Country regulations; key_value,"For kenya, the Country regulations is: A2P messaging is differentiated based on its origin (local or international). Special rates apply for international traffic. Marketing traffic is allowed between 8:00 AM - 6:00 P..."
ivory_coast_ci,ivory_coast_ci-block-13,structured_fact,1539,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
romania_ro,romania_ro-block-13,structured_fact,1536,409,524,True,False,0,0,0,ok,alphanumeric sender id; long code; short code; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
hong_kong_hk,hong_kong_hk-block-13,structured_fact,1535,409,524,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
iceland_is,iceland_is-block-13,structured_fact,1496,409,524,True,False,0,0,0,ok,alphanumeric sender id; long code; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
benin_bj,benin_bj-block-13,structured_fact,1379,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
south_korea_kr,south_korea_kr-block-13,structured_fact,1371,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
turkmenistan_tm,turkmenistan_tm-block-13,structured_fact,1347,409,524,True,False,0,0,0,ok,alphanumeric sender id; long code; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
ivory_coast_ci,ivory_coast_ci-block-13,policy_rule,1345,642,944,True,True,0,0,0,ok,pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. The following ar..."
romania_ro,romania_ro-block-13,policy_rule,1342,642,944,True,True,0,0,0,ok,alphanumeric sender id; long code; short code; pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Mobile operators Vodafone and Orange in Romania do not support Dynamic Sender IDs. These IDs will be overwritten with either a generic short code or an Alphanumeric Se..."
hong_kong_hk,hong_kong_hk-block-13,policy_rule,1341,642,944,True,True,0,0,0,ok,alphanumeric sender id; pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Effective February 21, 2024, all customers can start using registered Alphanumeric Sender IDs with a hash (#) prefix, such as #twiliocorp, to send SMS messages to Hong..."
iceland_is,iceland_is-block-13,policy_rule,1302,642,944,True,True,0,0,0,ok,alphanumeric sender id; long code; pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Message delivery to M2M numbers is on best effort basis only. Iceland’s mobile operators are blocking and filtering SMS content containing web addresses (URLs). If you..."
czech_republic_cz,czech_republic_cz-block-13,structured_fact,1253,409,524,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
puerto-rico,puerto-rico-block-33,policy_rule,1220,642,944,True,True,0,0,0,LOW_QUALITY,Country restrictions; key_value,"For puerto-rico, the Country restrictions is: US content restrictions apply. Prohibited Campaigns: - Loan advertisements with the exception of messages from direct lenders for secured loans - Credit repair - Debt reli..."
bangladesh_bd,bangladesh_bd-block-13,structured_fact,1191,409,524,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
benin_bj,benin_bj-block-13,policy_rule,1185,642,944,True,True,0,0,0,ok,pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Starting November 30, 2024, Benin is changing their national phone number format. The old 8-digit format (after the country code) will switch to a 10-digit format to m..."
south_korea_kr,south_korea_kr-block-13,policy_rule,1177,642,944,True,True,0,0,0,ok,pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: SMS messages toward South Korea would be automatically appended with [Web 발신] which means the message is A2P or [국제발신] which means the message is sent from abroad. Onl..."
romania_ro,romania_ro-block-20,table_fact,1162,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; sms; Best practices; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Best practices: the Global Pre-registration is Romania is a country very sensitive to URLs. Even if the Sender ID gets registered, sending messages containing a UR..."
turkmenistan_tm,turkmenistan_tm-block-13,policy_rule,1153,642,944,True,True,0,0,0,ok,alphanumeric sender id; long code; pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Turkmenistan's mobile operators are blocking and filtering SMS content containing web addresses (URLs). If your SMS content carries a web URL, kindly reach out to Twil..."
new_zealand_nz,new_zealand_nz-block-13,structured_fact,1152,409,524,True,False,0,0,0,ok,short code; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
ghana_gh,ghana_gh-block-13,structured_fact,1142,409,524,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
romania_ro,romania_ro-block-20,structured_fact,1095,409,524,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; sms; Best practices,"- Best practices: Global Pre-registration=Romania is a country very sensitive to URLs. Even if the Sender ID gets registered, sending messages containing a URL that is not checked and allowlisted may produce issues in..."
czech_republic_cz,czech_republic_cz-block-13,policy_rule,1059,642,944,True,True,0,0,0,ok,alphanumeric sender id; pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Sender ID Compliance Sender ID Registration is required in Czech Republic for networks T-Mobile and O2. Starting on July 14, 2025, messages with unregistered Sender ID..."
belgium_be,belgium_be-block-13,structured_fact,1019,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
denmark_dk,denmark_dk-block-13,structured_fact,1019,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
bangladesh_bd,bangladesh_bd-block-13,policy_rule,997,642,944,True,True,0,0,0,ok,alphanumeric sender id; pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Sender ID Compliance Sender ID Registration is required in Bangladesh for networks GrameenPhone, Robi/Axiata, and TeleTalk. Starting on September 8, 2025, messages wit..."
new_zealand_nz,new_zealand_nz-block-13,policy_rule,958,642,944,True,True,0,0,0,ok,short code; pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Message delivery to M2M numbers is on best effort basis only. Due to local carrier restrictions, NZ Operators have mandated Dedicated Short Codes . For compliance, New..."
ghana_gh,ghana_gh-block-13,policy_rule,948,642,944,True,True,0,0,0,ok,alphanumeric sender id; pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Sender ID Compliance Sender ID Registration is required in Ghana for MTN network. Starting on July 8, 2026, messages with unregistered Sender IDs to these networks wil..."
russia_ru,russia_ru-block-13,structured_fact,937,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
south_korea_kr,south_korea_kr-block-51,policy_rule,927,642,944,False,True,0,0,0,ok,opt-out; pre-registration; sms; Country regulations; key_value,"For south-korea, the Country regulations is: There is a distinction between local and international traffic, as well as between SMS and LMS (long messages). Businesses operating in Korea can use the local route to sen..."
sweden_se,sweden_se-block-13,structured_fact,907,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
estonia_ee,estonia_ee-block-13,structured_fact,895,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
greece_gr,greece_gr-block-13,structured_fact,895,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
hungary_hu,hungary_hu-block-13,structured_fact,895,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
latvia_lv,latvia_lv-block-13,structured_fact,895,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
austria_at,austria_at-block-13,structured_fact,893,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
lithuania_lt,lithuania_lt-block-13,structured_fact,893,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
luxembourg_lu,luxembourg_lu-block-13,structured_fact,893,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
portugal_pt,portugal_pt-block-13,structured_fact,893,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
slovakia_sk,slovakia_sk-block-13,structured_fact,893,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
chile_cl,chile_cl-block-12,structured_fact,884,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
bhutan_bt,bhutan_bt-block-13,structured_fact,882,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
andorra_ad,andorra_ad-block-12,structured_fact,834,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
argentina_ar,argentina_ar-block-13,structured_fact,834,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
aruba_aw,aruba_aw-block-13,structured_fact,833,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
cayman_islands_uk_ky,cayman_islands_uk_ky-block-13,structured_fact,833,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
cook_islands_ck,cook_islands_ck-block-13,structured_fact,833,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
croatia_hr,croatia_hr-block-13,structured_fact,833,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
djibouti_dj,djibouti_dj-block-13,structured_fact,833,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
french_guiana_france_gf,french_guiana_france_gf-block-13,structured_fact,833,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
gabon_ga,gabon_ga-block-13,structured_fact,833,409,524,True,False,0,0,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
